image_id,source_dataset,rel_path,gender_cat,age_cat,split,race_cat
UT_UTK_24_1_2_20170116163638814.jpg.chip,UTKFace,UTKFace/24_1_2_20170116163638814.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_24_1_3_20170104222526663.jpg.chip,UTKFace,UTKFace/24_1_3_20170104222526663.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_24_1_3_20170104222753607.jpg.chip,UTKFace,UTKFace/24_1_3_20170104222753607.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_24_1_3_20170119164720463.jpg.chip,UTKFace,UTKFace/24_1_3_20170119164720463.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_25_1_0_20170103180835288.jpg.chip,UTKFace,UTKFace/25_1_0_20170103180835288.jpg.chip.jpg,Female,,val,White
UT_UTK_25_1_0_20170105002736333.jpg.chip,UTKFace,UTKFace/25_1_0_20170105002736333.jpg.chip.jpg,Female,,val,White
UT_UTK_26_0_0_20170113210126011.jpg.chip,UTKFace,UTKFace/26_0_0_20170113210126011.jpg.chip.jpg,Male,,val,White
UT_UTK_26_0_1_20170113135322642.jpg.chip,UTKFace,UTKFace/26_0_1_20170113135322642.jpg.chip.jpg,Male,,val,Black
UT_UTK_26_0_3_20170119180602948.jpg.chip,UTKFace,UTKFace/26_0_3_20170119180602948.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_26_1_0_20170117152808211.jpg.chip,UTKFace,UTKFace/26_1_0_20170117152808211.jpg.chip.jpg,Female,,val,White
UT_UTK_26_1_3_20170119144411037.jpg.chip,UTKFace,UTKFace/26_1_3_20170119144411037.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_26_1_3_20170119193143376.jpg.chip,UTKFace,UTKFace/26_1_3_20170119193143376.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_28_0_0_20170117180444192.jpg.chip,UTKFace,UTKFace/28_0_0_20170117180444192.jpg.chip.jpg,Male,,val,White
UT_UTK_28_0_1_20170120220341425.jpg.chip,UTKFace,UTKFace/28_0_1_20170120220341425.jpg.chip.jpg,Male,,val,Black
UT_UTK_28_0_2_20170116190154379.jpg.chip,UTKFace,UTKFace/28_0_2_20170116190154379.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_29_0_2_20170116173703903.jpg.chip,UTKFace,UTKFace/29_0_2_20170116173703903.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_29_1_1_20170112235043081.jpg.chip,UTKFace,UTKFace/29_1_1_20170112235043081.jpg.chip.jpg,Female,,val,Black
UT_UTK_30_0_3_20170119204751837.jpg.chip,UTKFace,UTKFace/30_0_3_20170119204751837.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_30_1_2_20170116162634192.jpg.chip,UTKFace,UTKFace/30_1_2_20170116162634192.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_31_1_1_20170113011230351.jpg.chip,UTKFace,UTKFace/31_1_1_20170113011230351.jpg.chip.jpg,Female,,val,Black
UT_UTK_32_0_1_20170113141930308.jpg.chip,UTKFace,UTKFace/32_0_1_20170113141930308.jpg.chip.jpg,Male,,val,Black
UT_UTK_34_0_3_20170119165755400.jpg.chip,UTKFace,UTKFace/34_0_3_20170119165755400.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_38_1_0_20170104201657730.jpg.chip,UTKFace,UTKFace/38_1_0_20170104201657730.jpg.chip.jpg,Female,,val,White
UT_UTK_38_1_1_20170112231350830.jpg.chip,UTKFace,UTKFace/38_1_1_20170112231350830.jpg.chip.jpg,Female,,val,Black
UT_UTK_39_0_2_20170104201921434.jpg.chip,UTKFace,UTKFace/39_0_2_20170104201921434.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_3_1_0_20170109190802410.jpg.chip,UTKFace,UTKFace/3_1_0_20170109190802410.jpg.chip.jpg,Female,,val,White
UT_UTK_3_1_2_20161219160304718.jpg.chip,UTKFace,UTKFace/3_1_2_20161219160304718.jpg.chip.jpg,Female,,val,EastAsian
UT_UTK_40_0_3_20170119175332114.jpg.chip,UTKFace,UTKFace/40_0_3_20170119175332114.jpg.chip.jpg,Male,,val,SouthAsian
UT_UTK_42_0_0_20170117154802006.jpg.chip,UTKFace,UTKFace/42_0_0_20170117154802006.jpg.chip.jpg,Male,,val,White
UT_UTK_50_0_0_20170111203910911.jpg.chip,UTKFace,UTKFace/50_0_0_20170111203910911.jpg.chip.jpg,Male,,val,White
UT_UTK_54_1_3_20170109140625083.jpg.chip,UTKFace,UTKFace/54_1_3_20170109140625083.jpg.chip.jpg,Female,,val,SouthAsian
UT_UTK_56_1_0_20170117172544019.jpg.chip,UTKFace,UTKFace/56_1_0_20170117172544019.jpg.chip.jpg,Female,,val,White
UT_UTK_61_0_2_20170116193742399.jpg.chip,UTKFace,UTKFace/61_0_2_20170116193742399.jpg.chip.jpg,Male,,val,EastAsian
UT_UTK_62_0_0_20170111204505433.jpg.chip,UTKFace,UTKFace/62_0_0_20170111204505433.jpg.chip.jpg,Male,,val,White
UT_UTK_67_0_0_20170120225129440.jpg.chip,UTKFace,UTKFace/67_0_0_20170120225129440.jpg.chip.jpg,Male,,val,White
UT_UTK_73_0_0_20170105173752749.jpg.chip,UTKFace,UTKFace/73_0_0_20170105173752749.jpg.chip.jpg,Male,,val,White
